"MaTinh","TenTinh","MaQuanHuyen","TenQuanHuyen","MaPhuongXa","TenPhuongXa","LoaiHinh","LoaiDoThi"
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25657","Xã Thạnh Đức","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25663","Xã Phước Thạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25666","Xã Truông Mít","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25672","Phường Gia Lộc","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25681","Xã Bến Cầu","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25684","Xã Long Chữ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25702","Xã Long Thuận","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25708","Phường Trảng Bàng","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25711","Xã Hưng Thuận","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25729","Xã Phước Chỉ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","25732","Phường An Tịnh","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27694","Phường Long An","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27712","Phường Tân An","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27715","Phường Khánh Hậu","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27721","Xã Tân Hưng","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27727","Xã Hưng Điền","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27736","Xã Vĩnh Thạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27748","Xã Vĩnh Châu","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27757","Xã Vĩnh Hưng","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27763","Xã Khánh Hưng","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27775","Xã Tuyên Bình","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27787","Phường Kiến Tường","Phường",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27793","Xã Bình Hiệp","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27811","Xã Bình Hòa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27817","Xã Tuyên Thạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27823","Xã Mộc Hóa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27826","Xã Tân Thạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27838","Xã Nhơn Hòa Lập","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27841","Xã Hậu Thạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27856","Xã Nhơn Ninh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27865","Xã Thạnh Hóa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27868","Xã Bình Thành","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27877","Xã Thạnh Phước","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27889","Xã Tân Tây","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27898","Xã Đông Thành","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27907","Xã Mỹ Quý","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27925","Xã Đức Huệ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27931","Xã Hậu Nghĩa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27937","Xã Đức Hòa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27943","Xã An Ninh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27952","Xã Hiệp Hòa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27964","Xã Đức Lập","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27976","Xã Mỹ Hạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27979","Xã Hòa Khánh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27991","Xã Bến Lức","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","27994","Xã Thạnh Lợi","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28003","Xã Lương Hòa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28015","Xã Bình Đức","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28018","Xã Mỹ Yên","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28036","Xã Thủ Thừa","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28051","Xã Mỹ Thạnh","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28066","Xã Mỹ An","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28072","Xã Tân Long","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28075","Xã Tân Trụ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28087","Xã Nhựt Tảo","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28093","Xã Vàm Cỏ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28108","Xã Cần Đước","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28114","Xã Rạch Kiến","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28126","Xã Long Cang","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28132","Xã Mỹ Lệ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28138","Xã Tân Lân","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28144","Xã Long Hựu","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28159","Xã Cần Giuộc","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28165","Xã Phước Lý","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28177","Xã Mỹ Lộc","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28201","Xã Phước Vĩnh Tây","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28207","Xã Tân Tập","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28210","Xã Tầm Vu","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28222","Xã Vĩnh Công","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28225","Xã Thuận Mỹ","Xã",""
"80","Tỉnh Tây Ninh","80","Tỉnh Tây Ninh","28243","Xã An Lục Long","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28249","Phường Đạo Thạnh","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28261","Phường Mỹ Tho","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28270","Phường Thới Sơn","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28273","Phường Mỹ Phong","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28285","Phường Trung An","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28297","Phường Long Thuận","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28306","Phường Gò Công","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28315","Phường Bình Xuân","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28321","Xã Tân Phước 1","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28327","Xã Tân Phước 2","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28336","Xã Hưng Thạnh","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28345","Xã Tân Phước 3","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28360","Xã Cái Bè","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28366","Xã Hậu Mỹ","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28378","Xã Mỹ Thiện","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28393","Xã Hội Cư","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28405","Xã Mỹ Đức Tây","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28414","Xã Mỹ Lợi","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28426","Xã Thanh Hưng","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28429","Xã An Hữu","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28435","Phường Mỹ Phước Tây","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28436","Phường Thanh Hòa","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28439","Phường Cai Lậy","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28444","Xã Thạnh Phú","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28456","Xã Mỹ Thành","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28468","Xã Tân Phú","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28471","Xã Bình Phú","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28477","Phường Nhị Quý","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28501","Xã Hiệp Đức","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28504","Xã Long Tiên","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28516","Xã Ngũ Hiệp","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28519","Xã Châu Thành","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28525","Xã Tân Hương","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28537","Xã Long Hưng","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28543","Xã Long Định","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28564","Xã Bình Trưng","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28576","Xã Vĩnh Kim","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28582","Xã Kim Sơn","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28594","Xã Chợ Gạo","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28603","Xã Mỹ Tịnh An","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28615","Xã Lương Hòa Lạc","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28627","Xã Tân Thuận Bình","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28633","Xã An Thạnh Thủy","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28648","Xã Bình Ninh","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28651","Xã Vĩnh Bình","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28660","Xã Đồng Sơn","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28663","Xã Phú Thành","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28678","Xã Vĩnh Hựu","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28687","Xã Long Bình","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28693","Xã Tân Thới","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28696","Xã Tân Phú Đông","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28702","Xã Tân Hòa","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28720","Xã Gia Thuận","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28723","Xã Tân Đông","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28729","Phường Sơn Qui","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28738","Xã Tân Điền","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","28747","Xã Gò Công Đông","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29869","Phường Cao Lãnh","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29884","Phường Mỹ Ngãi","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29888","Phường Mỹ Trà","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29905","Phường Sa Đéc","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29926","Xã Tân Hồng","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29929","Xã Tân Hộ Cơ","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29938","Xã Tân Thành","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29944","Xã An Phước","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29954","Phường An Bình","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29955","Phường Hồng Ngự","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29971","Xã Thường Phước","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29978","Phường Thường Lạc","Phường",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29983","Xã Long Khánh","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","29992","Xã Long Phú Thuận","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30001","Xã Tràm Chim","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30010","Xã Tam Nông","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30019","Xã An Hòa","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30025","Xã Phú Cường","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30028","Xã An Long","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30034","Xã Phú Thọ","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30037","Xã Tháp Mười","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30043","Xã Phương Thịnh","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30046","Xã Trường Xuân","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30055","Xã Mỹ Quí","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30061","Xã Đốc Binh Kiều","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30073","Xã Thanh Mỹ","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30076","Xã Mỹ Thọ","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30085","Xã Ba Sao","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30088","Xã Phong Mỹ","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30112","Xã Mỹ Hiệp","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30118","Xã Bình Hàng Trung","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30130","Xã Thanh Bình","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30154","Xã Tân Long","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30157","Xã Tân Thạnh","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30163","Xã Bình Thành","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30169","Xã Lấp Vò","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30178","Xã Mỹ An Hưng","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30184","Xã Tân Khánh Trung","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30208","Xã Hòa Long","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30214","Xã Tân Dương","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30226","Xã Lai Vung","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30235","Xã Phong Hòa","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30244","Xã Phú Hựu","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30253","Xã Tân Nhuận Đông","Xã",""
"82","Tỉnh Đồng Tháp","82","Tỉnh Đồng Tháp","30259","Xã Tân Phú Trung","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28756","Phường Phú Khương","Phường",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28777","Phường An Hội","Phường",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28783","Phường Sơn Đông","Phường",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28789","Phường Bến Tre","Phường",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28807","Xã Giao Long","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28810","Xã Phú Túc","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28840","Xã Tân Phú","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28858","Phường Phú Tân","Phường",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28861","Xã Tiên Thủy","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28870","Xã Chợ Lách","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28879","Xã Phú Phụng","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28894","Xã Vĩnh Thành","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28901","Xã Hưng Khánh Trung","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28903","Xã Mỏ Cày","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28915","Xã Phước Mỹ Trung","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28921","Xã Tân Thành Bình","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28945","Xã Đồng Khởi","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28948","Xã Nhuận Phú Tân","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28957","Xã An Định","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28969","Xã Thành Thới","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28981","Xã Hương Mỹ","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28984","Xã Giồng Trôm","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28987","Xã Lương Hòa","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28993","Xã Lương Phú","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","28996","Xã Châu Hòa","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","29020","Xã Phước Long","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","29029","Xã Tân Hào","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","29044","Xã Hưng Nhượng","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","29050","Xã Bình Đại","Xã",""
"86","Tỉnh Vĩnh Long","86","Tỉnh Vĩnh Long","29062","Xã Phú Thuận","Xã",""
